timestamp_utc,timestamp_local,date_local,hour_local,minute_local,quarter_hour_local,weekday_local,month_local,ida1_price_eur_mwh,da_price_eur_mwh,ida1_minus_da_spread_eur_mwh_rolling_mean_14d_same_local_qh,ida1_minus_da_spread_eur_mwh_rolling_median_28d_same_local_qh,ida1_minus_da_spread_eur_mwh_rolling_median_7d_same_local_qh,ida1_minus_da_spread_eur_mwh_rolling_mean_3d_same_local_qh,wind_onshore_da_forecast_error_mw_rolling_std_3d_same_local_qh,wind_onshore_da_forecast_error_mw_lag_2d_same_local_qh,load_forecast_da_mw_lag_2d_same_local_qh,load_da_forecast_error_mw_rolling_std_14d_same_local_qh,wind_offshore_forecast_revision_id_minus_da_mw_lag_1d_same_local_qh,renewable_total_forecast_revision_id_minus_da_mw_regime_mean_shift_7d_vs_28d_z,solar_forecast_revision_id_minus_da_mw_lag_7d_same_local_qh,wind_total_forecast_revision_id_minus_da_mw_lag_2d_same_local_qh,wind_offshore_forecast_id_mw_lag_1d_same_local_qh,wind_onshore_id_forecast_error_mw_lag_2d_same_local_qh,weekday_sin,residual_load_forecast_id_approx_mw_lag_14d_same_local_qh,da_price_eur_mwh_regime_vol_7d_over_28d,da_price_eur_mwh_rolling_std_7d_same_local_qh,wind_total_forecast_revision_id_minus_da_mw_rolling_mean_28d_same_local_qh,ida1_minus_da_spread_eur_mwh
2026-06-07 04:45:00+00:00,2026-06-07 06:45:00+02:00,2026-06-07,6,45,3,6,6,3.1,2.1,-4.116250000000001,-0.8400000000000034,-0.7800000000000011,-7.8466666666666685,,,48581.489472,,-220.96000000000004,-0.2884277655497131,123.88100999999915,1130.2011500000008,524.17,,-0.7818314824680299,25412.632908,1.1778664634362097,24.006088711785942,284.1215475,1.0
2026-06-07 05:00:00+00:00,2026-06-07 07:00:00+02:00,2026-06-07,7,0,0,6,6,2.83,1.84,-1.438749999999997,-0.11999999999999744,-2.1899999999999977,-0.5,,,49570.745195,,-238.28999999999996,-0.3619867783254183,175.08446999999978,959.1247900000017,542.36,,-0.7818314824680299,24202.669433999996,1.2383623415813114,27.357901618223398,275.6451674999999,0.99
2026-06-07 05:15:00+00:00,2026-06-07 07:15:00+02:00,2026-06-07,7,15,1,6,6,0.09,0.01,-3.8912499999999954,0.9749999999999943,-7.049999999999997,-6.583333333333324,,,50568.802393,,-246.39,-0.3583622694494778,266.56518999999935,888.8423399999992,544.89,,-0.7818314824680299,23025.237642999997,1.1456001888261682,25.85781304051259,235.81697107142895,0.08
2026-06-07 05:30:00+00:00,2026-06-07 07:30:00+02:00,2026-06-07,7,30,2,6,6,-2.2,44.7,-3.780000000000001,-0.5450000000000017,1.5800000000000125,-4.256666666666665,,,51546.922693,,-251.40999999999997,-0.38162062944630776,311.2264899999991,637.1038399999998,547.52,,-0.7818314824680299,21637.733818,1.1388911185440305,29.299168198821825,195.2324589285715,-46.900000000000006
2026-06-07 05:45:00+00:00,2026-06-07 07:45:00+02:00,2026-06-07,7,45,3,6,6,-0.04,31.11,0.9337500000000016,-1.384999999999998,1.4300000000000068,0.14000000000000057,,,52545.954581,,-265.82000000000005,-0.362177533517709,263.63752999999997,467.16395999999804,548.76,,-0.7818314824680299,19772.044111999996,1.0474305676580804,27.780388166234673,201.93551749999992,-31.15
2026-06-07 06:00:00+00:00,2026-06-07 08:00:00+02:00,2026-06-07,8,0,0,6,6,3.02,11.07,-2.63375000000001,2.1400000000000006,-3.710000000000008,-6.340000000000003,,,53677.546909,,-280.06000000000006,-0.3629598234977206,239.7689399999981,315.69158999999854,534.54,,-0.7818314824680299,18076.570667000004,0.8430915699066623,26.681157342641924,188.62553285714264,-8.05
2026-06-07 06:15:00+00:00,2026-06-07 08:15:00+02:00,2026-06-07,8,15,1,6,6,-0.01,-0.05,0.5199999999999978,5.515000000000001,0.8599999999999994,-2.330000000000003,,,54330.041632,,-286.88,-0.3733918976298395,266.84641999999803,183.38391000000047,519.83,,-0.7818314824680299,16413.39438,1.1237149135116258,31.924852611807864,174.53755642857146,0.04
2026-06-07 06:30:00+00:00,2026-06-07 08:30:00+02:00,2026-06-07,8,30,2,6,6,-1.0,0.01,1.7424999999999953,-2.7150000000000034,0.9899999999999949,-0.8033333333333346,,,54931.232921,,-252.39,-0.3633128396082792,317.89010000000053,44.565520000003744,509.61,,-0.7818314824680299,14731.962459999999,0.9928992186948848,31.744884852298224,170.10059928571425,-1.01
2026-06-07 06:45:00+00:00,2026-06-07 08:45:00+02:00,2026-06-07,8,45,3,6,6,-4.4,-2.04,1.969999999999997,-0.035000000000003695,1.990000000000002,-4.253333333333328,,,55516.196629,,-259.93,-0.3803901808613678,365.79321999999956,-60.170539999999164,495.56,,-0.7818314824680299,12869.477761000006,0.8604754625803805,28.84478916381137,167.0375957142855,-2.3600000000000003
2026-06-07 07:00:00+00:00,2026-06-07 09:00:00+02:00,2026-06-07,9,0,0,6,6,-3.3,-1.3,0.1524999999999963,1.8099999999999952,0.5300000000000011,1.4433333333333256,,,55799.779301,,-268.90999999999997,-0.365585904355039,441.7371800000001,-96.93209999999817,473.52,,-0.7818314824680299,10705.295062000001,0.9048365973935344,39.795643755376,175.5173792142858,-1.9999999999999998
